Title,Abstract,Keywords,Links,Citation
"An educative environment based on ontologies and e-learning for training on design of speech-language therapy plans for children with disabilities and communication disorders,","Nowadays several developing countries must to face several problems related with the lack of personnel, resources or adequate health-care structures to attend children with disabilities and communication disorders. Some studies of the World Health Organization (WHO) and other organizations point that in some countries of Africa exists one Speech-Language Pathologist (SLP) per each 2 to 4 million people, whereas in developed countries like United States or Australia the ratio is much higher: one SLP per each 2500 to 4700 people. For these reasons, in this paper we propose an intelligent educative environment aimed to support the training and development of practice skills of the future SLPs. Our proposal relies on ontologies and several e-learning modules and at the moment is able to support the learning process of designing therapy plans. Currently, the ontology that we have designed contains more than 1,005 instances and two tests to evaluate the articulation, and hearing skills on children.","keywords: {Ontologies;Medical treatment;Pediatrics;Proposals;Speech;Medical diagnostic imaging;Databases;Speech-Language Therapy;communication disorders;ontologies;e-learning;Speech-Language Pathologist},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7785987&isnumber=7785973,"F. Chuchuca-Méndez, V. Robles-Bykbaev, P. Vanegas-Peralta, J. Lucero-Saldaña, M. López-Nores and J. Pazos-Arias, ""An educative environment based on ontologies and e-learning for training on design of speech-language therapy plans for children with disabilities and communication disorders,"" IEEE CACIDI 2016 - IEEE Conference on Computer Sciences, Buenos Aires, Argentina, 2016, pp. 1-6, doi: 10.1109/CACIDI.2016.7785987."
"Parkinson’s Disease Detection based on Changes of Emotions during Speech,","Parkinson’s disease (PD) is the neurodegenerative disease which affects 2-3 % of the population beyond 65 years of age in EU. When PD treatment is administered early, it is significantly more effective. Unfortunately, it is quite challenging to detect this disease at its early stage and when the symptoms can be recognized it is usually quite late. For this reason there is big motivation for development more accessible and accurate solutions for the detection of PD. One of the early symptoms is so-called hypomimia. This paper introduces an automatic method, which can objectively detect PD. The method is based on analysis of emotion changes during pronunciation defined speech exercises. We achieved balanced accuracy 69 % using XGBoost algorithm. As the exercise we proposed to use a Czech tongue twister - the difficult to pronounce sentence. The features can be explained and thus it can be used in clinical practice. We identified that the most valuable emotion for PD detection in this case is fear.","keywords: {Tongue;Correlation;Databases;Conferences;Sociology;Prediction algorithms;Control systems},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9222446&isnumber=9222241,"J. Skibińska and R. Burget, ""Parkinson’s Disease Detection based on Changes of Emotions during Speech,"" 2020 12th International Congress on Ultra Modern Telecommunications and Control Systems and Workshops (ICUMT), Brno, Czech Republic, 2020, pp. 124-130, doi: 10.1109/ICUMT51630.2020.9222446."
"A robotic assistant to support the development of communication skills of children with disabilities,","Currently, the robotic assistants, as well as the intelligent ICT (Information and Communication Technologies) tools, play an important role in different stages of evaluation, therapy, or education of People With Communication Disorders (PWCD). However, not all of these tools can easily incorporate new functionalities, exercises, or activities for therapy sessions. Likewise, in developing countries, a Speech-Language Pathologist (SLP) is in charge to perform several activities related with design and planning of therapies, patient's monitoring, counseling services, among many others. On those grounds, in this paper we present a robotic assistant that has multiple costumes, is able to provide support during therapy, can manage the information, among others functionalities. This robotic assistant is a part of a complete intelligent-system for supporting the Speech-Language Therapy (SLT) process from a viewpoint of domain knowledge modelling. With the aim of analyzing the feasibility of our approach, we have carried out two tests, one to determine the robot's response on controlled environments, and another to analyze the children's response to the robot.","keywords: {Medical treatment;Speech;Pediatrics;Robot kinematics;Speech recognition;Vocabulary;Speech-Language Therapy;robotic assistant;communication disorders;children with disabilities},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7750779&isnumber=7750764,"M. Ochoa-Guaraca, M. Carpio-Moreta, L. Serpa-Andrade, V. Robles-Bykbaev, M. Lopez-Nores and J. G. Duque, ""A robotic assistant to support the development of communication skills of children with disabilities,"" 2016 IEEE 11th Colombian Computing Conference (CCC), Popayan, Colombia, 2016, pp. 1-8, doi: 10.1109/ColumbianCC.2016.7750779."
"An automated speech-language therapy tool with interactive virtual agent and peer-to-peer feedback,","Widespread use of technology has brought about revolutionary changes in health domain. Treatment of speech and language disorders is one such field where computer-based techniques have the potential to provide readily available therapy at low cost by reducing the reliance on therapists and clinicians. Although significant research has been performed on computer-aided speech and language therapy, existing approaches do not focus on the nonverbal behavioral cues of a patient in a natural conversational scenario. In this paper, we propose an automated speech and language therapy tool with an intelligent and interactive virtual agent playing the role of a therapist. Besides giving feedback to the patient's response on various therapeutic tasks, the virtual therapist has the ability to carry out a conversation with the patient and give feedback on their nonverbal behavioral cues to help them improve their communicating ability. Additionally, our proposed system supports computerized peer-to-peer conversation in real-life scenarios which is also underrepresented in existing research concerning computer-assisted speech language therapy.","keywords: {Speech;Medical treatment;Tools;Peer-to-peer computing;Collaboration;Hidden Markov models;Automated speech and language therapy;virtual therapist;peer-to-peer feedback},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8255409&isnumber=8255315,"M. Das and A. Saha, ""An automated speech-language therapy tool with interactive virtual agent and peer-to-peer feedback,"" 2017 4th International Conference on Advances in Electrical Engineering (ICAEE), Dhaka, 2017, pp. 510-515, doi: 10.1109/ICAEE.2017.8255409."
"Detection of voice impairment for parkinson's disease using machine learning tools,","Parkinson's disease is a progressive nervous system disorder that affects movement, and patients need periodic monitoring which is difficult for them and costs a lot. In recent years, there has been much research about the link between Parkinson's disease (PD) and speech impairment in order to provide an early diagnosis of the disease and create a system for remote monitoring of patients as well. Many studies have used signal and speech processing techniques to convert acoustic signals into vectors of features which are then mapped into different machine learning algorithms. The results obtained in PD telemedicine studies have shown that the choice of feature extraction techniques and classification algorithms directly influence the accuracy and reliability of the proposed system. This article provides a system to assess the speech disorders in the context of PD using features extracted from three domains (time/frequency, cepstral, and wavelet domain) and machine learning tools. Our goal is to assess the ability of each individual to distinguish those with Parkinson's disease from healthy people. The results suggest that cepstral domain gives the most reliable parametrization comparable to time/frequency and wavelet domain with a high accuracy using Support Vector Machine classifier.","keywords: {Wavelet domain;Machine learning algorithms;Parkinson's disease;Cepstral analysis;Telemedicine;Machine learning;Tools;Parkinson's disease;speech processing;machine learning;feature extraction;feature selection},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9487544&isnumber=9487528,"R. Laila, L. Salwa and R. Mohammed, ""Detection of voice impairment for parkinson's disease using machine learning tools,"" 2020 10th International Symposium on Signal, Image, Video and Communications (ISIVC), Saint-Etienne, France, 2021, pp. 1-6, doi: 10.1109/ISIVC49222.2021.9487544."
"Speech disabilities in adults and the suitable speech recognition software tools - a review,","Speech impairment, though not a major obstacle, is still a problem for people who suffer from it, while they are making public presentations. This paper describes the different speech disabilities in adults and reviews the available software and other computer based tools that facilitate better communication for people with speech impairment. The motivation for this writing has been the fact that stuttering, one of the types of speech disability has affected about 1 percentage of the people worldwide. This fact was provided by the Stuttering Foundation of America, a Non-profit Organization, functioning since 1947. A solution to stuttering is expected to benefit a considerable population. Speech recognition software tools help people with disabilities use their computers and other hand held devices to satisfy their day-to-day needs which otherwise, require dedicated domestic help and also question the person's ability to be independent. ASR (Automatic Speech Recognition) systems are popular among the common people and people with motor disabilities, while using these techniques for the treatment of speech correction is a current research field and is of interest to SLPs/SLTs (Speech Language Pathologist / Speech Language Therapist). On-going research also includes development of ASR based software to facilitate comfortable oral communication with people suffering from speech dysfunctions, i.e., in the domain of AAC (Augmentative and Alternative Communication).","keywords: {Speech;Speech recognition;Hidden Markov models;Speech processing;Mathematical model;Computers;Training;Automatic Speech Recognition (ASR);Disability;Speech Language Pathology/Pathologist (SLP);Speech Language Therapy/Therapist (SLT);Augmentative and Alternative Communication (AAC)},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7411243&isnumber=7411155,"Balaji V and G. Sadashivappa, ""Speech disabilities in adults and the suitable speech recognition software tools - a review,"" 2015 International Conference on Computing and Network Communications (CoCoNet), Trivandrum, India, 2015, pp. 559-564, doi: 10.1109/CoCoNet.2015.7411243."
"Articulation acoustic kinematics in ALS speech,","Patients affected by Amyotrophic Lateral Sclerosis (ALS) show specific dysarthric clues in speech. These marks could be used to detect early symptoms and monitor the evolution of the disease in time. Classically articulation marks have been mainly based on static premises. Articulation Kinematics from acoustic correlates may help in producing measurements based on the dynamic behavior of speech. Specifically, distribution functions from the absolute kinematic velocity estimated by a simplified articulation model can be used in establishing distances based on Information Theory concepts between running speech segments from patients and controls. As an example, a longitudinal case of ALS has been studied using this methodology. It shows that the performance of dynamic articulation quality correlates may be more sensitive and robust than static ones. Conclusions foresee the use of speech as a valuable monitoring methodology for ALS timely evolution.","keywords: {Speech;Kinematics;Diseases;Monitoring;Information theory;Probability distribution;Estimation;Amyotrophic Lateral Sclerosis;Neuromotor Diseases;Vowel Space Area;Kullback-Leibler Divergence.},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7985522&isnumber=7985514,"P. P.Gomez, D. Palacios, A. Gomez, V. Rodellar and A. R. Londral, ""Articulation acoustic kinematics in ALS speech,"" 2017 International Conference and Workshop on Bioinspired Intelligence (IWOBI), Funchal, 2017, pp. 1-6, doi: 10.1109/IWOBI.2017.7985522."
"The Possibilities of Smart Clothing in Adult Speech Therapy: Speech Therapists' Visions for the Future,","The potential of technology in healthcare has been closely explored in recent years. Increasingly more innovative technology-assisted rehabilitation methods for various customer groups are constantly being developed. However, the possibilities of smart clothing in adult speech rehabilitation have not been previously studied. The purpose of this study was to discover speech therapists' visions about the possibilities of smart clothing in adult rehabilitation. We organized an ideation workshop in December 2020 with four speech therapists who had worked in adult rehabilitation for at least five years. The workshop was held online on the Zoom platform. In the workshop we presented three questions for the speech therapists: 1) Which adult speech therapy clients could benefit from smart clothing? 2) What could smart clothing be used for in speech therapy rehabilitation for adults? and 3) How could smart clothing be used in speech therapy rehabilitation for adults? Qualitative data from this research was analyzed by thematic analysis. The main results of this study were that patients with dysphagia and patients with voice disorders were seen as the groups with the greatest potential use smart clothing, and continuous registration of various physiological functions of voice and swallowing were voted as the most usable applications of smart clothing. The most discussed topics were using smart clothing to monitor rehabilitation and using the clothing to activate and motivate the client by giving feedback. And finally, the easiest ways to control smart clothing were seen to be body movements, gestures, and touch.","keywords: {Smart textiles;Training;Conferences;Sociology;Medical treatment;User interfaces;Serious games;smart clothing;technology-assisted rehabilitation;speech therapy;adult rehabilitation;health technology},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9551851&isnumber=9551849,"J. Nissinen, S. Konttinen, E. -L. Rauhala, C. Elo, J. Virkki and T. Ihalainen, ""The Possibilities of Smart Clothing in Adult Speech Therapy: Speech Therapists' Visions for the Future,"" 2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH), Dubai, United Arab Emirates, 2021, pp. 1-7, doi: 10.1109/SEGAH52098.2021.9551851."
"The Effect of Vibration Therapy on Spasticity of Children Suffering from Cerebral Palsy: A Systematic Review,","Background: Rehabilitation is one of the primary concerns for children with Cerebral Palsy. Recently in non-pharmacological treatments, vibration therapy is increasingly used. Objective: To systematically identify and evaluate studies that applied vibration therapy on children having spasticity due to cerebral palsy. Methods: For the search process, we searched three databases Medline, Cochrane library, and Google scholar from Jan 2000 to May 2021. For the selection process, our inclusion criteria were the English language published articles that discussed I) vibration therapy II) Children III) Spasticity and IV) Patients of Cerebral palsy. Results: Results showed eight Quality studies and among those, only two showed an effect of the decrease in spasticity in the intervention group. Conclusion: Due to the limited quality studies we can say that there is no strong evidential base for vibration therapy action so this area requires more experiments with a healthy number of participants. Standardization of some parameters in protocol will be an important step towards the evidential research of the therapy. Moreover, the use of cognitive neuroscience techniques will help in making the therapy evidence.","keywords: {Vibrations;Industries;Pediatrics;Protocols;Systematics;Medical treatment;Standardization;cerebral Palsy;medical Device;rehabilitation;spasticity;vibration},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9651354&isnumber=9651322,"A. A. Khan, M. U. Akram, M. Khalid and J. Zeb, ""The Effect of Vibration Therapy on Spasticity of Children Suffering from Cerebral Palsy: A Systematic Review,"" 2021 International Conference on Robotics and Automation in Industry (ICRAI), Rawalpindi, Pakistan, 2021, pp. 1-7, doi: 10.1109/ICRAI54018.2021.9651354."
"Efficient Recognition and Classification of Stuttered Word from Speech Signal using Deep Learning Technique,","Fluency is a metric that assesses how well a speaker communicates with another person while presenting the information. Stuttering is one of the fluency problems that have a significant impact on speech recognition. The fluency of a speech is disrupted by involuntary word repetitions and prolongations, as well as external and internal noises. The objective of this study is to improve stuttered speech and create a better speech recognition system that decimates involuntary prolongations of sounds and repetitions of syllables or words. To get a good-quality speech signal, we propose a method in which a stuttered voice signal is analyzed using the classification algorithm called Convolutional Neural Network (CNN). For conversion of data into recognized speech, the approach is to save the input audio (speech signal of a person) with help of a microphone, then eradicate the external noises and stammers, extract features, and finally classify the speech data. The algorithm’s performance is compared using several filters such as Median Filter, Gaussian Filter, Gabor Filter, and Kalman Filter with the measures such as Mean Square Error (MSE), Signal to Noise ratio (SNR), Cross-correlation (CC), Mean Absolute Error (MAE), and Peak Signal to Noise ratio (PSNR). As per the experimental observations, the proposed scheme outperforms the established methods in terms of maintaining the overall speech signal intelligibility of the stuttered speech signal by identifying the stuttered word and removing the repetitions or prolongations. The Kalman filter performs better when compared to other used filters for analysis in terms of pre-processing level.","keywords: {Deep learning;Training;PSNR;Speech recognition;Filtering algorithms;Feature extraction;Classification algorithms;Stuttering;Convolutional Neural Network;Feature Extraction;Filters;Feature Selection;Classification;Accuracy;Metrics},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9848868&isnumber=9848805,"K. Murugan, N. K. Cherukuri and S. S. Donthu, ""Efficient Recognition and Classification of Stuttered Word from Speech Signal using Deep Learning Technique,"" 2022 IEEE World Conference on Applied Intelligence and Computing (AIC), Sonbhadra, India, 2022, pp. 774-781, doi: 10.1109/AIC55036.2022.9848868."
"Machine learning methods in assistive technologies,","Assistive devices are essential in enhancing the quality of life for individuals who have severe disabilities, such as quadriplegia and amyotrophic lateral sclerosis, or who have had massive brainstem strokes. However, the effectiveness of these systems is dependent on preserved residual movements or speech. In the absence of means to repair the damaged nervous system, three options exist for restoring function: 1) augmenting the capabilities of remaining pathways, 2) detouring around points of damage, or 3) providing the brain with new channels for communication and control. The paper reviews the use of machine learning methods for development of assistive technology. Three projects are described, representing the three options listed above. In each of them machine learning methods are employed to help with pattern recognition and classification. The three projects are: automatic speech recognition of dysarthric speech; control strategies for FES-assisted locomotion (functional electrical stimulation); and an EEG-based computer access. Although these three projects may look very different from each other, the structure of their experimental set-ups, and their potential for application in assistive devices are very similar. All experimental set-ups consist of sensory signal acquisition, signal processing for feature extraction, and data processing by machine learning techniques for pattern recognition and classification. In addition, all three projects deal with digital signal processing and machine learning method applications in development of man-machine interfaces.","keywords: {Learning systems;Automatic control;Pattern recognition;Signal processing;Nervous system;Communication system control;Control systems;Paper technology;Automatic speech recognition;Neuromuscular stimulation},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=726667&isnumber=15672,"A. Kostov, ""Machine learning methods in assistive technologies,"" SMC'98 Conference Proceedings. 1998 IEEE International Conference on Systems, Man, and Cybernetics (Cat. No.98CH36218), San Diego, CA, USA, 1998, pp. 3729-3734 vol.4, doi: 10.1109/ICSMC.1998.726667."
"Deep Transfer Learning Approach for Facial and Verbal Disease Detection,","Millions of people have been subjected to different kind of acute diseases, some of them are eye diseases, facial skin diseases, tongue diseases and voice abnormalities. Most of eye diseases cause fully or partial blindness. Skin and tongue complications can be signs of cancers. Voice abnormalities can be cured at initial stages. Well-practiced medical practitioners have the ability of diagnose these diseases, but due to the pandemic situations and high consultation costs people do not tend to consult doctors. This research is predominantly focused on development of an application for automatic detection of eye, skin, tongue and verbal diseases using transfer learning (TL) based deep learning (DL) approach. Deep learning is a part of machine learning (ML) which has been used in most computer vision approaches. Transfer learning has been used to rebuild the existing convolutional neural network (CNN) models and used in disease detection. DenseNet121, MobileNetV2, RestNet152V2, models have been used to detect eye, skin and tongue diseases respectively and a new model has been used to detect voice abnormalities. CNN models are capable of automatically extracting features from the given images and voice data. All the trained models have been given accuracy rate of 80%-95%.","keywords: {Deep learning;Tongue;Pandemics;Computational modeling;Transfer learning;Medical services;Feature extraction;Deep Learning (DL);Machine Learning (ML) Convolutional Neural Networks (CNN);Transfer Learning (TL)},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9671105&isnumber=9670882,"D. M. Manage, A. M. I. S. Alahakoon, K. Weerathunga, T. Weeratunga, D. Lunugalage and H. De Silva, ""Deep Transfer Learning Approach for Facial and Verbal Disease Detection,"" 2021 3rd International Conference on Advancements in Computing (ICAC), Colombo, Sri Lanka, 2021, pp. 317-322, doi: 10.1109/ICAC54203.2021.9671105."
"Multi-objective Association Analysis of Parkinson Disease with Intelligent Optimization Algorithms,","Parkinson's disease is a neurological disorder that has significant social and economic impacts affecting the patient's quality of life. Combined Parkinson's disease assessment scale is used together with clinical observations and evaluations in the diagnosis of the disease. However, this method may be insufficient especially at the beginning of the disease. Using data mining for analyzing of Parkinson's disease data can lead to the identification of similar patients, with the aim to assist the clinicians to respond more promptly and in a more personalized fashion to the changes of the patients' status. The majority of the studies within Parkinson disease are related to the classification task of data mining. However, association rules mining is one of the most common data mining problems used to find interesting and valuable associations that often occur in large data sets. There are very few studies on association analysis of Parkinson disease. To the best of our knowledge, there is not any study about multi-objective optimization for association analysis in real Parkinson data sets. In this study, multi-objective association analysis of Parkinson disease with MOPNAR and QAR_CIP_NSGAII that aims to automatically find the association rules with related intervals by optimizing many conflicting objectives such as support, confidence, lift, certainty factor, netconf, yulesQ, and coverage simultaneously.","keywords: {Parkinson's disease;Data mining;Acoustic measurements;Feature extraction;Optimization;Support vector machines;numerical association rule mining;multi-objective optimization;Parkinson disease},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8965636&isnumber=8965428,"E. V. Altay and B. Alatas, ""Multi-objective Association Analysis of Parkinson Disease with Intelligent Optimization Algorithms,"" 2019 1st International Informatics and Software Engineering Conference (UBMYK), Ankara, Turkey, 2019, pp. 1-6, doi: 10.1109/UBMYK48245.2019.8965636."
"Towards Automatic Data Augmentation for Disordered Speech Recognition,","Automatic recognition of disordered speech remains a highly challenging task to date due to data scarcity. This paper presents a reinforcement learning (RL) based on-the-fly data augmentation approach for training state-of-the-art PyChain TDNN and end-to-end Conformer ASR systems on such data. The handcrafted temporal and spectral mask operations in the standard SpecAugment method that are task and system dependent, together with additionally introduced minimum and maximum cut-offs of these masks, are now automatically learned using an RNN-based policy controller and tightly integrated with ASR system training. Experiments on the UASpeech corpus suggest the proposed RL-based data augmentation consistently produced performance superior or comparable to that obtained using expert or handcrafted SpecAugment policies. Our RL auto-augmented PyChain TDNN system produced an overall WER of 28.79% on the UASpeech test set of 16 dysarthric speakers.","keywords: {Training;Speech recognition;Reinforcement learning;Signal processing;Data augmentation;Controllability;Acoustics;Speech Disorders;Speech Recognition;Data Augmentation;Reinforcement Learning;SpecAugment},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10447627&isnumber=10445803,"Z. Jin et al., ""Towards Automatic Data Augmentation for Disordered Speech Recognition,"" ICASSP 2024 - 2024 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Seoul, Korea, Republic of, 2024, pp. 10626-10630, doi: 10.1109/ICASSP48485.2024.10447627."
"Towards Data-Driven Cognitive Rehabilitation for Speech Disorder in Hybrid Sensor Architecture,","Recently, research in human-focused robot technologies has aimed to bring closer social-emotional intelligence, which interconnects with human beings' lifestyles doubtlessly. Among several major areas that can benefit from it, the healthcare sector consisting of many possible areas of therapeutic interposition is the most vital one. Recent developments in machine learning have broadened the scope of this work. The present research aims to achieve cognitive rehabilitation for speech disorders using a machine learning approach. Data collected from Electroencephalogram and Kinect sensor has been passed through Chebyshev filter for noise removal, and Autoencoder has been applied to extract features. Finally, Convolutional Neural Network-based transfer learning has shown an accuracy of 96% in classifying speech disorders. The performance of our proposed framework has been quite promising for applying it in real-time scenarios and achieving a better quality of life.","keywords: {Transfer learning;Medical services;Computer architecture;Chebyshev approximation;Robot sensing systems;Feature extraction;Real-time systems;Brain Computer Interface;Electroencephalogram;Kinect sensor;Auto-encoder;Type II Chebyshev filter;Transfer learning;Cognitive Rehabilitation},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9865794&isnumber=9865099,"A. Ghosh, S. Chatterjee, S. De and A. K. Maji, ""Towards Data-Driven Cognitive Rehabilitation for Speech Disorder in Hybrid Sensor Architecture,"" 2022 IEEE International Conference on Electronics, Computing and Communication Technologies (CONECCT), Bangalore, India, 2022, pp. 1-6, doi: 10.1109/CONECCT55679.2022.9865794."
"An Evaluation of Neural Vocoder-Based Voice Cloning System for Dysphonia Speech Disorder,","Dysphonia is a voice disorder affecting voice quality, quantity, and intensity, occurring at various ages and diverse backgrounds. Dysphonia impacts the difficulty of communication, thereby reducing the overall quality of life. Medical solutions have been proposed to improve the speech quality of individuals with dysphonia. However, these solutions are often limited by considerable expenses and time-consuming procedures. Therefore, alternative solutions are needed to enhance speech quality. The widespread development of technology in various domains can be proposed as an alternative solution. One is speech processing technology using text-to-speech (TTS) with voice cloning techniques. Our work presents the impact of the vocoder in a voice cloning system on the quality of synthesized speech for dysphonia speakers. We compare selected vocoder models based on architecture and performance. Furthermore, we explore the effect of using Speaker Conditionals on the vocoder. We perform an objective evaluation for each vocoder to measure the quality of the models.","keywords: {Databases;Vocoders;Cloning;Speech enhancement;Speech;Text to speech;text-to-speech;speech synthesis;voice cloning;vocoder;dysphonia},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10800714&isnumber=10799972,"D. Dewangga, D. Lestari, A. Purwarianti, D. Tanaya, K. Azizah and S. Sakti, ""An Evaluation of Neural Vocoder-Based Voice Cloning System for Dysphonia Speech Disorder,"" 2024 27th Conference of the Oriental COCOSDA International Committee for the Co-ordination and Standardisation of Speech Databases and Assessment Techniques (O-COCOSDA), Hsinchu City, Taiwan, 2024, pp. 1-7, doi: 10.1109/O-COCOSDA64382.2024.10800714."
"VoiceBank-2023: A Multi-Speaker Mandarin Speech Corpus for Constructing Personalized TTS Systems for the Speech Impaired,","Services of personalized TTS systems for the Mandarin-speaking speech impaired are rarely mentioned. Taiwan started the VoiceBanking project in 2020, aiming to build a complete set of services to deliver personalized Mandarin TTS systems to amyotrophic lateral sclerosis patients. This paper reports the corpus design, corpus recording, data purging and correction for the corpus, and evaluations of the developed personalized TTS systems, for the VoiceBanking project. The developed corpus is named after the VoiceBank-2023 speech corpus because of its release year. The corpus contains 29.78 hours of utterances with prompts of short paragraphs and common phrases spoken by 111 native Mandarin speakers. The corpus is labeled with information about gender, degree of speech impairment, types of users, transcription, SNRs, and speaking rates. The VoiceBank-2023 is available by request for noncommercial use and welcomes all parties to join the VoiceBanking project to improve the services for the speech impaired.","keywords: {Databases;Speech;Recording;corpus;Mandarin;text-to-speech;speech impairment;ALS;personalized TTS},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10482935&isnumber=10482911,"J. -J. Su et al., ""VoiceBank-2023: A Multi-Speaker Mandarin Speech Corpus for Constructing Personalized TTS Systems for the Speech Impaired,"" 2023 26th Conference of the Oriental COCOSDA International Committee for the Co-ordination and Standardisation of Speech Databases and Assessment Techniques (O-COCOSDA), Delhi, India, 2023, pp. 1-6, doi: 10.1109/O-COCOSDA60357.2023.10482935."
"Benchmarking Automatic Speech Recognition Technology for Natural Language Samples of Children With and Without Developmental Delays,","Natural language sampling (NLS) offers rich insights into real-world speech and language usage across diverse groups; yet, human transcription is time-consuming and costly. Automatic speech recognition (ASR) technology has the potential to revolutionize NLS research. However, its performance in clinical-research settings with young children and those with developmental delays remains unknown. This study evaluates the OpenAI Whisper ASR model on n=34 NLS sessions of toddlers with and without language delays. Manual comparison of ASR to human transcriptions of children with Down Syndrome (DS; n=19; 2-5 years old) and typically-developing children (TD; n=15; 2-3 years old) revealed ASR accurately captured 50% of words spoken by TD children but only 14% for those with DS. About 20% of words were missed in both groups, and 21% (TD) and 6% (DS) of words were replaced. ASR also struggled with developmentally informative sounds, such as non-speech vocalizations, missing almost 50% in the DS data and misinterpreting most of the rest. While ASR shows potential in reducing transcription time, its limitations underscore the need for human-in-the-loop clinical machine learning systems, especially for underrepresented groups.","keywords: {Pediatrics;Speech analysis;Natural languages;Transforms;Benchmark testing;Predictive models;Human in the loop;Data models;Delays;Automatic speech recognition;speech;ecological validity;real-world data;audio;artificial intelligence;digital health;toddlers;nonverbal vocalizations;unintelligible speech;autism},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10782773&isnumber=10781494,"E. McGonigle, M. VanDam, C. Wilkinson and K. T. Johnson, ""Benchmarking Automatic Speech Recognition Technology for Natural Language Samples of Children With and Without Developmental Delays,"" 2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC), Orlando, FL, USA, 2024, pp. 1-5, doi: 10.1109/EMBC53108.2024.10782773."
"Voice Disorders Assessment of Chinese Pronunciation Parkinson's Disease Dataset,","People with Parkinson's disease (PD) have significant voice disorders and can be diagnosed by sustained vowels. There are few studies of PD with sustained vowels in Chinese phonatory. This paper aims to study the differences among different vowels in Chinese. We collect a sustained vowel dataset of patients with PD in China with multiple vowel types, and use SVM and KNN algorithms to compare and analyze Chinese dataset and other language dataset. The experimental results show differences between Chinese and other languages in PD detection with the same classifiers and sustained vowels, and the best detected vowel in Chinese pronunciation is the vowel /u/. In this study, two main conclusions have been drawn. Firstly, different sustained vowels have different effects on the detection of PD in Chinese. Secondly, different language pronunciations of the same sustained vowel have varied effects on the detection of PD.","keywords: {Support vector machines;Social computing;Accuracy;Parkinson's disease;Nearest neighbor methods;Feature extraction;Acoustics;Software;Classification algorithms;Parkinson's disease;voice disorders;Chinese pronunciation;acoustic feature},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10780737&isnumber=10780446,"J. Xu, Y. Wang, B. Yin, L. Li, X. Niu and T. Zhang, ""Voice Disorders Assessment of Chinese Pronunciation Parkinson's Disease Dataset,"" 2024 11th International Conference on Behavioural and Social Computing (BESC), Harbin, China, 2024, pp. 1-8, doi: 10.1109/BESC64747.2024.10780737."
"Detection of Parkinson's Disease using Extreme Gradient Boosting,","Parkinson's disease is a brain-related disease that is common in every person mainly persons above age 45 years. This disease causes numbness in muscles, swallowing problems, bending of the back, shivering in hands, smell dysfunction, speaking problem, Hearing problem, and many more. Parkinson's disease has to be diagnosed as early as possible since the clinical tests, which take hours to detect, may cost a loss of time and money. An automated model for detecting Parkinson's disease in a person with greater accuracy is proposed in this paper. While several models for detecting Parkinson's disease have been established, they are all less reliable and precise. Our model is created using the gradient boosted decision tree, which not only reliably predicts Parkinson's disease in a human, but also predicts it quickly. The feature set contains 22 parameters of the voice signal, which are given to the XGBoost classifier. The developed model predicts Parkinson's disease with 96.6% of accuracy, 95.6% of sensitivity, 100% of specificity, 100% of Precision, F-Score 97.7%.","keywords: {Sensitivity;Parkinson's disease;Predictive models;Muscles;Bending;Market research;Boosting;Parkinson's disease;Detection;Gradient boosted decision tree;Voice signal;XGBoost classifier},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9453088&isnumber=9452736,"L. V. R. Kumari, M. A. Jaffery, K. S. S. Nigam, G. Manaswi and P. Tharangini, ""Detection of Parkinson's Disease using Extreme Gradient Boosting,"" 2021 5th International Conference on Trends in Electronics and Informatics (ICOEI), Tirunelveli, India, 2021, pp. 1296-1301, doi: 10.1109/ICOEI51242.2021.9453088."
