Title,Abstract,Keywords,Links,Citation
"Weak-Supervised Dysarthria-Invariant Features for Spoken Language Understanding Using an Fhvae and Adversarial Training,","The scarcity of training data and the large speaker variation in dysarthric speech lead to poor accuracy and poor speaker generalization of spoken language understanding systems for dysarthric speech. Through work on the speech features, we focus on improving the model generalization ability with limited dysarthric data. Factorized Hierarchical Variational Auto-Encoders (FHVAE) trained unsupervisedly have shown their advantage in disentangling content and speaker representations. Earlier work showed that the dysarthria shows in both feature vectors. Here, we add adversarial training to bridge the gap between the control and dysarthric speech data domains. We extract dysarthric and speaker invariant features using weak supervision. The extracted features are evaluated on a Spoken Language Understanding task and yield a higher accuracy on unseen speakers with more severe dysarthria compared to features from the basic FHVAE model or plain filterbanks.","keywords: {Training;Conferences;Training data;Filter banks;Speech recognition;Feature extraction;Generators;Dysarthric speech;FHVAE;adversarial training;weak supervision;end-to-end spoken language understanding},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10023085&isnumber=10022330,"J. Qi and H. Van hamme, ""Weak-Supervised Dysarthria-Invariant Features for Spoken Language Understanding Using an Fhvae and Adversarial Training,"" 2022 IEEE Spoken Language Technology Workshop (SLT), Doha, Qatar, 2023, pp. 375-381, doi: 10.1109/SLT54892.2023.10023085."
"Dysarthric Speech Detection Using Hybrid Models,","Dysarthria is a speech disorder caused by weak or poorly coordinated speech-related muscles. Dysarthria can be caused by various factors such as stroke, multiple sclerosis, or cerebral palsy, as well as brain injury or certain medications. The ultimate goal of our paper is to make a suitable and accurate tool for detecting dysarthric speech that can be used in clinical settings for early diagnosis, treatment planning for dysarthric individuals. In this work, the machine learning models namely CNN (Convolutional Neural Network), and hybrid models, such as CNN, combined with LSTM (Long Short-Term Memory), and CNN combined with GRU (Gated Recurrent Unit) are trained on TORGO dataset, to classify the dysarthric speech from non-dysarthric speech. The model's performance is evaluated on the testing data and all of these models produce more than 95% accuracy rate. From this study, we understood that this methodology can be used in developing Automatic Speech Recognition(ASR) for people with dysarthria, which would become an essential technology for many applications.","keywords: {Voice activity detection;Multiple sclerosis;Computational modeling;Speech recognition;Muscles;Data models;Planning;Dysarthria;Speech;CNN;LSTM;GRU;ASR},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10308386&isnumber=10306339,"S. H. Fazil and S. D, ""Dysarthric Speech Detection Using Hybrid Models,"" 2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT), Delhi, India, 2023, pp. 1-5, doi: 10.1109/ICCCNT56998.2023.10308386."
"Towards Improving the Performance of Dysarthric Speech Severity Assessment System,","Dysarthria is a kind of speech disorder caused by difficulties in muscular control of the speech mechanism, owing to the impairment of the central or peripheral nervous systems. Dysarthria is a speaking impairment due to the weak muscles of the patient due to brain injury. Face, throat muscles, lips are important to generate intelligible speech in humans. The severity of the disorder decides the understandability of the dysarthric speech, as the speech can be slow and unclear. This affects dysarthric people's life. This creates a communication gap between the common people and dysarthric patients. This work proposes a prototype that will improve the intelligibility of dysarthric speech. The main objective of the prototype is to enhance the rehabilitation of dysarthric people's livelihood. From the severity assessment, the clinician and caretakers can provide an improved speech treatment for dysarthric patients. Audio features like MFCC (Mel Frequency Spectral Coefficients), ZCR (Zero Crossing Rate), Spectral centroid, spectral rolloff, Mel spectrogram are used for feature extraction process. The KNN (K-nearest neighbor) and SVM (Support Vector Machine) classifiers are used to categorize the severity level of dysarthria based upon the features obtained.","keywords: {Support vector machines;Peripheral nervous system;Lips;Prototypes;Muscles;Feature extraction;Mel frequency cepstral coefficient;Dysarthria;MFCC;ZCR;Spectral centroid;feature extraction;SVM;KNN;speech therapy;speech severity assessment},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9740812&isnumber=9740653,"A. B. B, S. A. Kumar, K. T, S. Sasikala and K. P. C. V, ""Towards Improving the Performance of Dysarthric Speech Severity Assessment System,"" 2022 International Conference on Computer Communication and Informatics (ICCCI), Coimbatore, India, 2022, pp. 1-6, doi: 10.1109/ICCCI54379.2022.9740812."
"Effects of acoustic features modifications on the perception of dysarthric speech — Preliminary study (Pitch, intensity and duration modifications),","Marking stress is important in conveying meaning and drawing listener's attention to specific parts of a message. Extensive research has shown that healthy speakers mark stress using three main acoustic cues; pitch, intensity, and duration. The relationship between acoustic and perception cues is vital in the development of a computer-based tool that aids the therapists in providing effective treatment to people with Dysarthria. It is, therefore, important to investigate the acoustic cues deficiency in dysarthric speech and the potential compensatory techniques needed for effective treatment. In this paper, the relationship between acoustic and perceptive cues in dysarthric speech are investigated. This is achieved by modifying stress marked sentences from 10 speakers with Ataxic dysarthria. Each speaker produced 30 sentences using the 10 SubjectVerb-Object-Adjective (SVOA) structured sentences across three stress conditions. These stress conditions are stress on the initial (S), medial (O) and final (A) target words respectively. To effectively measure the deficiencies in Dysarthria speech, the acoustic features (pitch, intensity, and duration) are modified incrementally. The paper presents the techniques involved in the modification of these acoustic features. The effects of these modifications are analysed based on steps of 25% increments in pitch, intensity and duration. For robustness and validation, 50 untrained listeners participated in the listening experiment. The results and the relationship between acoustic modifications (what is measured) and perception (what is heard) in Dysarthric speech are discussed.","keywords: {Stress marking;perception;dysarthria;acoustics},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8361566&isnumber=8329307,"T. B. Ijitona, J. J. Soraghan, A. Lowit, G. Di-Caterina and H. Yue, ""Effects of acoustic features modifications on the perception of dysarthric speech — Preliminary study (Pitch, intensity and duration modifications),"" IET 3rd International Conference on Intelligent Signal Processing (ISP 2017), London, 2017, pp. 1-6, doi: 10.1049/cp.2017.0363."
"FBSE-FTFCWT-Based Novel Automated Framework for Dysarthric Speech Detection,","Neurological injuries or neurodegenerative diseases can lead to dysarthria, a condition that impairs speech intelligibility. Accurate detection of dysarthria and its severity from speech signals are crucial for advancing smart healthcare solutions. This study presents an automated system for dysarthria detection and severity classification, using a Fourier-Bessel series expansion-based flexible time-frequency coverage wavelet transform (FBSE-FTFCWT) and an autoencoder. Initially, FBSE-FTFCWT decomposes the speech signal into 16 sub-band signals, which are used as an input in the form of tensor for autoencoders to generate latent representation. This latent representation is subsequently used for dysarthric speech and its severity level detection. The proposed framework outperformed the current state-of-the-art in classifying dysarthric and normal speech on the UA-speech dataset, achieving 3.28% higher accuracy. Additionally, for the dysarthric severity detection task using speech signals from the same dataset, it showed 3.1% improvement in accuracy over existing methods.","keywords: {Wavelet transforms;Voice activity detection;Time-frequency analysis;Accuracy;Tensors;Autoencoders;Medical services;Signal processing;Feature extraction;Injuries;Autoencoder;Dysarthria;FBSE-FTFCWT;Severity-level detection;UA-speech},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10889688&isnumber=10887541,"A. Vijay, R. B. Pachori, B. Appina and N. Tiwari, ""FBSE-FTFCWT-Based Novel Automated Framework for Dysarthric Speech Detection,"" ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Hyderabad, India, 2025, pp. 1-5, doi: 10.1109/ICASSP49660.2025.10889688."
"Study of the Automatic Detection of Parkison’s Disease Based on Speaker Recognition Technologies and Allophonic Distillation,","The use of new tools to detect Parkinson's Disease (PD) from speech articulatory movements can have a considerable impact in the diagnosis of patients. In this study, a novel approach involving speaker recognition techniques with allophonic distillation is proposed and tested separately in four parkinsonian speech databases (205 patients and 186 controls in total). This new scheme provides values between 72% and 94% of accuracy in the automatic detection of PD, depending on the database, and improvements up to 9% respect to baseline techniques. Results not only point towards the importance of the segmentation of the speech for the differentiation of parkinsonian and control speakers but confirm previous findings about the relevance of plosives and fricatives in the detection of parkinsonian dysarthria.","keywords: {Databases;Liquids;Diseases;Task analysis;Acoustics;Speech recognition;Speaker recognition},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8512562&isnumber=8512178,"L. Moro-Velazquez et al., ""Study of the Automatic Detection of Parkison’s Disease Based on Speaker Recognition Technologies and Allophonic Distillation,"" 2018 40th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC), Honolulu, HI, USA, 2018, pp. 1404-1407, doi: 10.1109/EMBC.2018.8512562."
"Monitoring the Effect of Levodopa Using Sustained Phonemes in Parkinson’s Disease Patients,","Parkinson's disease (PD) is a neurological disease identified by multiple symptoms, and levodopa is one of the most effective medications for treating the disease. To determine the dosage of levodopa, it is necessary to meet on a regular basis and observe motor function. The early detection and progression of the disease have been proposed using hypokinetic dysarthria. However, previous studies have not examined the effects of levodopa on speech rigorously and have provided inconsistent results. In this study, three sustained phonemes of PD patients were investigated for the effect of medication. A set of features characterizing vocal fold dynamics as well as the vocal tract coordinators were extracted from the sustained phonemes /of 28 PD patients during levodopa medication off and on states. All the features were statistically investigated and classified using a linear discriminant analysis (LDA) classifier. LDA classifier identified medication on from medication off based on the combined features from phoneme /a/, /o/ and /m/ with the accuracy=82.75% and F1-score=82.18%. Voice recording of PD patients during sustained phonemes /a/, /o/ and /m/ has the potential for identifying whether the patients are in On state or Off state of medication.Clinical Relevance— The outcomes of this study have the potential to monitor the effect and progress of levodopa on PD patients.","keywords: {Neurological diseases;Parkinson's disease;Cepstral analysis;Feature extraction;Biology;Recording;Linear discriminant analysis},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10340507&isnumber=10339939,"M. A. Motin, N. D. Pah and D. K. Kumar, ""Monitoring the Effect of Levodopa Using Sustained Phonemes in Parkinson’s Disease Patients,"" 2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC), Sydney, Australia, 2023, pp. 1-4, doi: 10.1109/EMBC40787.2023.10340507."
"Adapting acoustic and lexical models to dysarthric speech,","Dysarthria is a motor speech disorder resulting from neurological damage to the part of the brain that controls the physical production of speech. It is, in part, characterized by pronunciation errors that include deletions, substitutions, insertions, and distortions of phonemes. These errors follow consistent intra-speaker patterns that we exploit through acoustic and lexical model adaptation to improve automatic speech recognition (ASR) on dysarthric speech. We show that acoustic model adaptation yields an average relative word error rate (WER) reduction of 36.99% and that pronunciation lexicon adaptation (PLA) further reduces the relative WER by an average of 8.29% on a large vocabulary task of over 1500 words for six speakers with severe to moderate dysarthria. PLA also shows an average relative WER reduction of 7.11% on speaker-dependent models evaluated using 5-fold cross-validation.","keywords: {Speech;Speech recognition;Adaptation models;Data models;Acoustics;Hidden Markov models;Databases;dysarthria;dysarthric speech;pronunciation lexicon adaptation;speech recognition},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5947460&isnumber=5946226,"K. T. Mengistu and F. Rudzicz, ""Adapting acoustic and lexical models to dysarthric speech,"" 2011 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Prague, Czech Republic, 2011, pp. 4924-4927, doi: 10.1109/ICASSP.2011.5947460."
"Improving the intelligibility of dysarthric speech towards enhancing the effectiveness of speech therapy,","Dysarthria is a neuro-motor disorder in which the muscles used for speech production and articulation are severely affected. Dysarthric patients are characterized by slow or slurred speech that is difficult to understand. This work aims at enhancing the intelligibility of dysarthric speech towards developing an effective speech therapy tool. In this therapy tool, enhanced speech is used for providing auditory feedback with a delay to instill confidence in the patients, so that they can improve their speech intelligibility gradually through relearning. Feature level transformation techniques based on linear predictive coding (LPC) coefficient mapping and frequency warping of LPC poles are experimented in this work. Speech utterances from Nemours dataset with mild and moderate dysarthria are used to study the effectiveness of the proposed algorithms. The quality of the transformed speech is evaluated using subjective and objective measures. A significant improvement in the intelligibility of speech was observed. Our method henceforth could be used to enhance the effectiveness of speech therapy, by encouraging the dysarthric patients talk more, thus helping in their fast rehabilitation.","keywords: {Speech;Speech enhancement;Databases;Production;Medical treatment;Linear predictive coding;Error analysis;Dysarthria;intelligibility;speech enhancement;speech therapy;delayed auditory feedback;Linear prediction coefficients;dynamic time warping;frequency warping},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7732175&isnumber=7732013,"S. A. Kumar and C. S. Kumar, ""Improving the intelligibility of dysarthric speech towards enhancing the effectiveness of speech therapy,"" 2016 International Conference on Advances in Computing, Communications and Informatics (ICACCI), Jaipur, India, 2016, pp. 1000-1005, doi: 10.1109/ICACCI.2016.7732175."
"A Novel Approach for Intelligibility Assessment in Dysarthric Subjects,","Dysarthria is a motor speech impairment caused by muscle weakness. Individuals, with this condition, are unable to control rapid movement of the velum leading to reduction in intelligibility, audibility, naturalness and efficiency of vocal communication. Systems that can assess intelligibility of dysarthric speech can help clinicians diagnose the impact of therapy and medication. In the paper, we propose a usable novel method to assess intelligibility of dysarthric speakers. The approach is based on the observation that the performance of a speech recognition engine deteriorates with increase in severity of the disorder. The mismatch between the original word and the recognized string is exploited to compute the dysarthria intelligibility score. Experiments on UA speech corpus show that the computed intelligibility score exhibits a significant correlation with perceptually assessed intelligibility scores. We further show that a small set of words spoken by the dysarthric subject is sufficient to assess the speech intelligibility reliably.","keywords: {Medical treatment;Speech recognition;Signal processing;Muscles;Reliability;Speech processing;Medical diagnostic imaging;Dysarthria;intelligibility assessment;diagnosis;deepspeech;ASR},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9053339&isnumber=9052899,"A. Tripathi, S. Bhosale and S. K. Kopparapu, ""A Novel Approach for Intelligibility Assessment in Dysarthric Subjects,"" ICASSP 2020 - 2020 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Barcelona, Spain, 2020, pp. 6779-6783, doi: 10.1109/ICASSP40776.2020.9053339."
"Intelligibility modification of dysarthric speech using HMM-based adaptive synthesis system,","Dysarthria is a manifestation of an inability to control and coordinate on one or more articulatory subsystems, which results in poorly articulated, slurred, and unintelligible speech. In order to enable a dysarthric speaker to communicate more efficiently with others, a text-to-speech synthesis system that generates speech in his voice, but without the errors he makes would be desirable. In this regard, the current work proposes a system, where the dysarthric speech is first recognized by an HMM-based speech recognition system. A sentence-level network is used to ensure 100% recognition accuracy. The recognized text is then synthesized by a speech synthesis system adapted to the dysarthric speaker's voice. This system replaces the sound units wrongly uttered by the dysarthric speaker, thereby improving intelligibility. The rate of synthesized speech is quite low for speakers with moderate and severe dysarthria. Therefore, the speech rate is modified using time-domain pitch synchronous overlap add (TD-PSOLA) technique. Degradation mean opinion score (DMOS) is used to prove that wrongly uttered sound units are replaced by correct sound units and that the synthetic speech is made more intelligible with the speaker's identity.","keywords: {Speech;Hidden Markov models;Speech recognition;Databases;Adaptation models;Speech synthesis;Acoustics;Dysarthria;perceptual analysis;hidden Markov model (HMM);speech recognition and synthesis},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7235130&isnumber=7235123,"M. Dhanalakshmi and P. Vijayalakshmi, ""Intelligibility modification of dysarthric speech using HMM-based adaptive synthesis system,"" 2015 2nd International Conference on Biomedical Engineering (ICoBE), Penang, Malaysia, 2015, pp. 1-5, doi: 10.1109/ICoBE.2015.7235130."
"Enhancement of dysarthric speech for developing an effective speech therapy tool,","Dysarthria is a neuromuscular disorder that results from weakened movement of muscles used in speech production. This results in poor articulation causing the dysarthric speech to be slurred and difficult to understand. The natural auditory feedback makes the patients understand that their speech is of low quality, and this lowers their self confidence and they become more and more introverted causing the disorder to aggravate. In this work, we enhance the dysarthric speech and provide the enhanced speech to the patient through auditory feedback. This helps the patients to feel comfortable with their speech and gradually develop confidence to speak more and hence achieve a speedy rehabilitation. The utterances are analyzed using linear predictive coding (LPC). The LPC features in the acoustic space of dysarthric speaker are mapped to the feature space of the normative population using constrained maximum likelihood linear regression (CMLLR) before they are used for re-synthesising the enhanced speech. We then evaluated the quality of the enhanced speech using subjective and objective measures, DMOS and PESQ, and obtained an improvement of 63% and 43.4% for DMOS and PESQ measures respectively. Clinical trials are being pursued at Amrita Institute of Medical Sciences, Kochi on patients with dysarthria to evaluate the effectiveness of the proposed approach for faster rehabilitation of the patients. The results of these clinical trials will be reported in due course of time.","keywords: {Speech;Speech enhancement;Tools;Medical treatment;Maximum likelihood linear regression;Conferences;Production;Dysarthria;feature space mapping;constrained maximum likelihood linear regression;instantaneous auditory feedback;gaussian mixture mapping},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8300222&isnumber=8299705,"S. Sivaram, C. S. Kumar and A. A. Kumar, ""Enhancement of dysarthric speech for developing an effective speech therapy tool,"" 2017 International Conference on Wireless Communications, Signal Processing and Networking (WiSPNET), Chennai, India, 2017, pp. 2548-2551, doi: 10.1109/WiSPNET.2017.8300222."
"Cochlear Filter-Based Cepstral Features for Dysarthric Severity-Level Classification,","Severity-level classification of dysarthria helps in diagnosing a patient and choosing an appropriate course of treatment. This would also aid in redirecting the speech to an appropriate dysarthric Automatic Speech Recognition (ASR), as traditional ASR does not perform well on dysarthric speech. In the recent past, several approaches have been used to study the severity-level classification of dysarthria using state-of-the-art features, such as Short-Time Fourier Transform (STFT) and Mel Frequency Cepstral Coefficients (MFCC). This study investigates novel auditory transform-based Cochlear Filter Cepstral Coefficients (CFCC) features for dysarthric severity-level classification. Three DNN-based classifiers, namely, Convolutional Neural Network (CNN), Light-CNN (LCNN), and Residual Neural Network (ResNet) were employed on UA-Speech Corpus and TORGO corpus. Our proposed CFCC feature set yields an improved classification accuracy of 97.46% (98.99%), 94.92% (94.97%), and 96.66% (98.93%) on UA (Torgo)-corpus using CNN, LCNN and ResNet classifiers respectively. Furthermore, performance metrics, such as the Jaccard index, Matthew's Correlation Coefficient (MCC), $F$1-score, and Hamming loss are used to examine feature discrimination power of CFCC. Finally, latency period of CFCC was also analysed for practical deployment of system.","keywords: {Measurement;Correlation coefficient;Fourier transforms;Europe;Signal processing;Convolutional neural networks;Indexes;Dysarthria;UA-Speech Corpus;TORGO Corpus;CFCC;LFCC;MFCC;CNN},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10289888&isnumber=10289713,"S. Rathod, P. Gupta, A. Kachhi and H. A. Patil, ""Cochlear Filter-Based Cepstral Features for Dysarthric Severity-Level Classification,"" 2023 31st European Signal Processing Conference (EUSIPCO), Helsinki, Finland, 2023, pp. 1095-1099, doi: 10.23919/EUSIPCO58844.2023.10289888."
"Dysarthric Speech Recognition using Depthwise Separable Convolutions: Preliminary Study,","As a neurological disability that affects muscles involved in articulation, dysarthria is a speech impairment that leads to reduced speech intelligibility. In severe cases, these individuals could also be handicapped and unable to interact with digital devices. For such individuals, Automatic Speech Recognition (ASR) technologies could be life changing by enabling them to communicate with others as well as computing devices via voice commands. Nonetheless, ASR systems designed to recognize healthy speech have shown very poor performance to transcribe dysarthric speech, signaling the need to design ASR specifically tailored for dysarthria. Dysarthric Speech Recognition (DRS) research has progressed gradually because of the challenges the research community faces such as the scarcity of dysarthric speech that does not allow the researchers to design deeper acoustic models needed to better learn dysarthric speech variations. In this paper we report on our preliminary findings to improve our previous DSR called Speech Vision and study the effects of Separable Convolutional neurons to improve its acoustic model. Speech Vision is a novel Dysarthric Speech Recognition system that learns to recognize the shape of the words uttered by dysarthric speakers instead of recognizing phone sequences and then mapping them to words. Experiments conducted on the utterances provided by all UA-Speech dysarthric speakers indicate the proposed Depthwise separable architecture provided better word recognition accuracies compared to the original Speech Vision’s architecture across all dysarthric speech intelligibility classes.","keywords: {Performance evaluation;Convolution;Shape;Training data;Personal digital devices;Speech recognition;Computer architecture;dysarthria;dysarthric speech recognition;depthwise separable convolution;speech vision},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10314894&isnumber=10314866,"S. R. Shahamiri, K. Mandal and S. Sarkar, ""Dysarthric Speech Recognition using Depthwise Separable Convolutions: Preliminary Study,"" 2023 International Conference on Speech Technology and Human-Computer Dialogue (SpeD), Bucharest, Romania, 2023, pp. 78-82, doi: 10.1109/SpeD59241.2023.10314894."
"Feature selection in Parkinson's disease: A rough sets approach,","Parkinson's disease is a neurodegenerative disorder with a long time course and a significant prevalence, which increases significantly with age. Although the etiology is currently unknown, the disease presents with neurodegeneration of regions of the basal ganglia. the onset occurs later in life, and the disease progresses slowly. The disease is diagnosed clinically, requiring the identification of several factors such as distal resting tremor, rigidity, and bradykinesia. The common thread throughout the range of symptoms is motor dysfunction, and recent reports have focused on dysphonia, the impairment in voice production as a diagnostic measure. In this paper, a number of features associated with speech have been collected through clinical studies from both healthy and people with Parkinson's (PWP) and analysed in order to determine if one or more of them can be used to diagnose PWP. The feature set is analysed using the rough sets paradigm, which maps feature vectors associated with objects onto decision classes. The results from applying rough sets is a set of rules that map features via rules into a decision support system - performing classification of objects. the results FOM this study indicate that a subset of typical voice derived features is adequate to differentiate healthy from PWP with 100% accuracy. These result are important in that they imply that a diagnosis can be automated and performed remotely. This work will be extended to determine if this approach can be utilised with the same effectiveness for the diagnosis of parkinsonism disorders - a collection-diseases with Parkinson's like symptoms.","keywords: {Parkinson's disease;Rough sets;Mathematics;Computer science},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5352688&isnumber=5352681,"K. Revett, F. Gorunescu and A. -B. M. Salem, ""Feature selection in Parkinson's disease: A rough sets approach,"" 2009 International Multiconference on Computer Science and Information Technology, Mragowo, Poland, 2009, pp. 425-428, doi: 10.1109/IMCSIT.2009.5352688."
"Universal Paralinguistic Speech Representations Using self-Supervised Conformers,","Many speech applications require understanding aspects beyond the words being spoken, such as recognizing emotion, detecting whether the speaker is wearing a mask, or distinguishing real from synthetic speech. In this work, we introduce a new state-of-the-art paralinguistic representation derived from large-scale, fully self-supervised training of a 600M+ parameter Conformer-based architecture. We benchmark on a diverse set of speech tasks and demonstrate that simple linear classifiers trained on top of our time-averaged representation outperform nearly all previous results, in some cases by large margins. Our analyses of context-window size demonstrate that, surprisingly, 2 second context-windows achieve 96% the performance of the Conformers that use the full long-term context on 7 out of 9 tasks. Furthermore, while the best per-task representations are extracted internally in the network, stable performance across several layers allows a single universal representation to reach near optimal performance on all tasks.","keywords: {Training;Emotion recognition;Conferences;Speech recognition;Signal processing;Benchmark testing;Acoustics;speech;representation learning;self-supervised learning;paralinguistics;transformer},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9747197&isnumber=9746004,"J. Shor, A. Jansen, W. Han, D. Park and Y. Zhang, ""Universal Paralinguistic Speech Representations Using self-Supervised Conformers,"" ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Singapore, Singapore, 2022, pp. 3169-3173, doi: 10.1109/ICASSP43922.2022.9747197."
"Feature extraction using pre-trained convolutive bottleneck nets for dysarthric speech recognition,","In this paper, we investigate the recognition of speech uttered by a person with an articulation disorder resulting from athetoid cerebral palsy based on a robust feature extraction method using pre-trained convolutive bottleneck networks (CBN). Generally speaking, the amount of speech data obtained from a person with an articulation disorder is limited because their burden is large due to strain on the speech muscles. Therefore, a trained CBN tends toward overfitting for a small corpus of training data. In our previous work, the experimental results showed speech recognition using features extracted from CBNs outperformed conventional features. However, the recognition accuracy strongly depends on the initial values of the convolution kernels. To prevent overfitting in the networks, we introduce in this paper a pre-training technique using a convolutional restricted Boltzmann machine (CRBM). Through word-recognition experiments, we confirmed its superiority in comparison to convolutional networks without pre-training.","keywords: {Feature extraction;Convolution;Speech;Speech recognition;Europe;Kernel;Articulation disorders;feature extraction;convolutional neural networks;bottleneck feature;convolutional restricted Boltzmann machine},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7362616&isnumber=7362087,"Y. Takashima, T. Nakashika, T. Takiguchi and Y. Ariki, ""Feature extraction using pre-trained convolutive bottleneck nets for dysarthric speech recognition,"" 2015 23rd European Signal Processing Conference (EUSIPCO), Nice, France, 2015, pp. 1411-1415, doi: 10.1109/EUSIPCO.2015.7362616."
"Modeling pathological speech perception from data with similarity labels,","The current state of the art in judging pathological speech intelligibility is subjective assessment performed by trained speech pathologists (SLP). These tests, however, are inconsistent, costly and, oftentimes suffer from poor intra- and inter-judge reliability. As such, consistent, reliable, and perceptually-relevant objective evaluations of pathological speech are critical. Here, we propose a data-driven approach to this problem. We propose new cost functions for examining data from a series of experiments, whereby we ask certified SLPs to rate pathological speech along the perceptual dimensions that contribute to decreased intelligibility. We consider qualitative feedback from SLPs in the form of comparisons similar to statements “Is Speaker A's rhythm more similar to Speaker B or Speaker C?” Data of this form is common in behavioral research, but is different from the traditional data structures expected in supervised (data matrix + class labels) or unsupervised (data matrix) machine learning. The proposed method identifies relevant acoustic features that correlate with the ordinal data collected during the experiment. Using these features, we show that we are able to develop objective measures of the speech signal degradation that correlate well with SLP responses.","keywords: {Speech;Pathology;Vectors;Cost function;Prediction algorithms;Feature extraction;Acoustics},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6853730&isnumber=6853544,"V. Berisha, J. Liss, S. Sandoval, R. Utianski and A. Spanias, ""Modeling pathological speech perception from data with similarity labels,"" 2014 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP), Florence, Italy, 2014, pp. 915-919, doi: 10.1109/ICASSP.2014.6853730."
"Towards a clinical tool for automatic intelligibility assessment,","An important, yet under-explored, problem in speech processing is the automatic assessment of intelligibility for pathological speech. In practice, intelligibility assessment is often done through subjective tests administered by speech pathologists; however research has shown that these tests are inconsistent, costly, and exhibit poor reliability. Although some automatic methods for intelligibility assessment for telecommunications exist, research specific to pathological speech has been limited. Here, we propose an algorithm that captures important multi-scale perceptual cues shown to correlate well with intelligibility. Nonlinear classifiers are trained at each time scale and a final intelligibility decision is made using ensemble learning methods from machine learning. Preliminary results indicate a marked improvement in intelligibility assessment over published baseline results.","keywords: {Speech;Feature extraction;Pathology;Support vector machine classification;Distortion measurement;Speech processing;intelligibility assessment;speech pathology;machine learning;multi-scale analysis},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6638172&isnumber=6637585,"V. Berisha, R. Utianski and J. Liss, ""Towards a clinical tool for automatic intelligibility assessment,"" 2013 IEEE International Conference on Acoustics, Speech and Signal Processing, Vancouver, BC, Canada, 2013, pp. 2825-2828, doi: 10.1109/ICASSP.2013.6638172."
"Semantic Analysis of NIH Stroke Scale using Machine Learning Techniques,","In particular, stroke is a major disease leading to death in adults and elderly people, as well as disability. Rapid detection of stroke is very difficult because the cause and cause of the onset are different for each individual. In this paper, we design and implement a system for semantic analysis of early detection of stroke and recurrence of stroke in Koreans over 65 years old, based on the National Institutes of Health (NIH) Stroke Scale. Using C4.5 of the decision tree series represented by the analytics algorithm of machine learning technique, we conduct a semantic interpretation that analyzes and extracts the semantic rules of the execution mechanism that are additionally provided by C4.5. The C4.5 algorithm is used to construct a classification and prediction model using the information gain of the NIH stroke scale features, and to obtain additional NIH Stroke Scale feature reduction effects.","keywords: {Stroke (medical condition);Machine learning;Predictive models;Diseases;Medical diagnostic imaging;Semantics;Senior citizens;National Institutes of Health (NIH) Stroke Scale;Machine Learning;Medical Big Data Analysis;Stroke Disease Prediction},",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8668961&isnumber=8668955,"J. Yu et al., ""Semantic Analysis of NIH Stroke Scale using Machine Learning Techniques,"" 2019 International Conference on Platform Technology and Service (PlatCon), Jeju, Korea (South), 2019, pp. 1-5, doi: 10.1109/PlatCon.2019.8668961."
